,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,idirect_aumento,idirect_aceleracao,idirect_media_movel_dia,idirect_media_movel_semana,idirect_crescimento,idiffuse_aumento,idiffuse_aceleracao,idiffuse_media_movel_dia,idiffuse_media_movel_semana,idiffuse_crescimento,temp_aumento,temp_aceleracao,temp_media_movel_dia,temp_media_movel_semana,temp_crescimento
0,2018-12-31 22:00:00,0.0,0.0,0.0,24.201999999999998,,,,,,,,,,,,,,,
1,2018-12-31 23:00:00,0.0,0.0,0.0,23.979,0.0,,,,0.0,0.0,,,,0.0,-0.22299999999999898,,,,-0.01
2,2019-01-01 00:00:00,0.0,0.0,0.0,23.805999999999997,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.17300000000000182,0.04999999999999716,,,-0.01
3,2019-01-01 01:00:00,0.0,0.0,0.0,23.679000000000002,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.12699999999999534,0.04600000000000648,,,-0.01
4,2019-01-01 02:00:00,0.0,0.0,0.0,23.633000000000003,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.045999999999999375,0.08099999999999596,,,-0.0
5,2019-01-01 03:00:00,0.0,0.0,0.0,23.573,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.060000000000002274,-0.014000000000002899,,,-0.0
6,2019-01-01 04:00:00,0.0,0.0,0.0,23.489,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.08399999999999963,-0.023999999999997357,,,-0.0
7,2019-01-01 05:00:00,0.0,0.0,0.0,23.44,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.04899999999999949,0.03500000000000014,,,-0.0
8,2019-01-01 06:00:00,0.003,0.0,0.012,23.489,0.0,0.0,,,0.0,0.012,0.012,,,0.0,0.04899999999999949,0.09799999999999898,,,0.0
9,2019-01-01 07:00:00,0.065,0.0,0.091,24.256,0.0,0.0,,,0.0,0.079,0.067,,,6.58,0.7669999999999995,0.718,,,0.03
10,2019-01-01 08:00:00,0.203,0.094,0.155,25.19,0.094,0.094,,,0.0,0.064,-0.015,,,0.7,0.934000000000001,0.1670000000000016,,,0.04
11,2019-01-01 09:00:00,0.353,0.235,0.195,26.237,0.141,0.046999999999999986,,,1.5,0.04000000000000001,-0.023999999999999994,,,0.26,1.046999999999997,0.11299999999999599,,,0.04
12,2019-01-01 10:00:00,0.451,0.304,0.255,27.13,0.069,-0.07199999999999998,,,0.29,0.06,0.01999999999999999,,,0.31,0.8930000000000007,-0.15399999999999636,,,0.03
13,2019-01-01 11:00:00,0.539,0.4,0.282,27.918000000000003,0.09600000000000003,0.027000000000000024,,,0.32,0.02699999999999997,-0.03300000000000003,,,0.11,0.7880000000000038,-0.10499999999999687,,,0.03
14,2019-01-01 12:00:00,0.618,0.53,0.27,28.621,0.13,0.033999999999999975,,,0.32,-0.011999999999999955,-0.038999999999999924,,,-0.04,0.7029999999999959,-0.08500000000000796,,,0.03
15,2019-01-01 13:00:00,0.643,0.584,0.257,29.092,0.05399999999999994,-0.07600000000000007,,,0.1,-0.013000000000000012,-0.0010000000000000564,,,-0.05,0.4710000000000001,-0.23199999999999577,,,0.02
16,2019-01-01 14:00:00,0.629,0.585,0.23600000000000002,29.291,0.0010000000000000009,-0.052999999999999936,,,0.0,-0.02099999999999999,-0.00799999999999998,,,-0.08,0.19900000000000162,-0.27199999999999847,,,0.01
17,2019-01-01 15:00:00,0.578,0.536,0.20800000000000002,29.241999999999997,-0.04899999999999993,-0.04999999999999993,,,-0.08,-0.027999999999999997,-0.007000000000000006,,,-0.12,-0.04900000000000304,-0.24800000000000466,,,-0.0
18,2019-01-01 16:00:00,0.46399999999999997,0.38299999999999995,0.19899999999999998,28.948,-0.15300000000000008,-0.10400000000000015,,,-0.29,-0.009000000000000036,0.01899999999999996,,,-0.04,-0.29399999999999693,-0.2449999999999939,,,-0.01
19,2019-01-01 17:00:00,0.3,0.166,0.203,28.403000000000002,-0.21699999999999994,-0.06399999999999986,,,-0.57,0.004000000000000031,0.013000000000000067,,,0.02,-0.5449999999999982,-0.2510000000000012,,,-0.02
20,2019-01-01 18:00:00,0.145,0.03,0.155,27.642,-0.136,0.08099999999999993,,,-0.82,-0.048000000000000015,-0.052000000000000046,,,-0.24,-0.7610000000000028,-0.21600000000000463,,,-0.03
21,2019-01-01 19:00:00,0.032,0.0,0.051,26.663,-0.03,0.10600000000000001,,,-1.0,-0.10400000000000001,-0.055999999999999994,,,-0.67,-0.9789999999999992,-0.21799999999999642,,,-0.04
22,2019-01-01 20:00:00,0.0,0.0,0.002,25.853,0.0,0.03,,,0.0,-0.048999999999999995,0.055000000000000014,,,-0.96,-0.8099999999999987,0.16900000000000048,,,-0.03
23,2019-01-01 21:00:00,0.0,0.0,0.0,25.404,0.0,0.0,0.16029166666666664,,0.0,-0.002,0.04699999999999999,0.10712499999999997,,-1.0,-0.4490000000000016,0.3609999999999971,25.965833333333336,,-0.02
24,2019-01-01 22:00:00,0.0,0.0,0.0,25.066999999999997,0.0,0.0,0.16029166666666664,,0.0,0.0,0.002,0.10712499999999997,,0.0,-0.3370000000000033,0.11199999999999832,26.001875000000002,,-0.01
25,2019-01-01 23:00:00,0.0,0.0,0.0,24.793000000000003,0.0,0.0,0.16029166666666664,,0.0,0.0,0.0,0.10712499999999997,,0.0,-0.2739999999999938,0.06300000000000949,26.035791666666668,,-0.01
26,2019-01-02 00:00:00,0.0,0.0,0.0,24.554000000000002,0.0,0.0,0.16029166666666664,,0.0,0.0,0.0,0.10712499999999997,,0.0,-0.23900000000000077,0.03499999999999304,26.066958333333332,,-0.01
27,2019-01-02 01:00:00,0.0,0.0,0.0,24.316999999999997,0.0,0.0,0.16029166666666664,,0.0,0.0,0.0,0.10712499999999997,,0.0,-0.23700000000000543,0.001999999999995339,26.093541666666667,,-0.01
28,2019-01-02 02:00:00,0.0,0.0,0.0,24.096999999999998,0.0,0.0,0.16029166666666664,,0.0,0.0,0.0,0.10712499999999997,,0.0,-0.21999999999999886,0.017000000000006565,26.112875,,-0.01
29,2019-01-02 03:00:00,0.0,0.0,0.0,23.881999999999998,0.0,0.0,0.16029166666666664,,0.0,0.0,0.0,0.10712499999999997,,0.0,-0.21499999999999986,0.004999999999999005,26.125749999999996,,-0.01
30,2019-01-02 04:00:00,0.0,0.0,0.0,23.619,0.0,0.0,0.16029166666666664,,0.0,0.0,0.0,0.10712499999999997,,0.0,-0.2629999999999981,-0.047999999999998266,26.13116666666666,,-0.01
31,2019-01-02 05:00:00,0.0,0.0,0.0,23.391,0.0,0.0,0.16029166666666664,,0.0,0.0,0.0,0.10712499999999997,,0.0,-0.22800000000000153,0.03499999999999659,26.12912499999999,,-0.01
32,2019-01-02 06:00:00,0.004,0.0,0.013000000000000001,23.32,0.0,0.0,0.16029166666666664,,0.0,0.013000000000000001,0.013000000000000001,0.10716666666666663,,0.0,-0.07099999999999795,0.15700000000000358,26.122083333333325,,-0.0
33,2019-01-02 07:00:00,0.057999999999999996,0.0,0.08199999999999999,24.113000000000003,0.0,0.0,0.16029166666666664,,0.0,0.06899999999999999,0.055999999999999994,0.10679166666666662,,5.31,0.7930000000000028,0.8640000000000008,26.116124999999997,,0.03
34,2019-01-02 08:00:00,0.205,0.127,0.124,25.299,0.127,0.127,0.16166666666666665,,0.0,0.04200000000000001,-0.026999999999999982,0.10549999999999997,,0.51,1.1859999999999964,0.3929999999999936,26.12066666666666,,0.05
35,2019-01-02 09:00:00,0.376,0.319,0.142,26.71,0.192,0.065,0.16516666666666666,,1.51,0.017999999999999988,-0.02400000000000002,0.10329166666666663,,0.15,1.4110000000000014,0.22500000000000497,26.140374999999995,,0.06
36,2019-01-02 10:00:00,0.526,0.517,0.14800000000000002,28.178,0.198,0.006000000000000005,0.17404166666666665,,0.62,0.006000000000000033,-0.011999999999999955,0.09883333333333331,,0.04,1.468,0.05699999999999861,26.184041666666662,,0.05
37,2019-01-02 11:00:00,0.645,0.7040000000000001,0.14300000000000002,29.625999999999998,0.18700000000000006,-0.010999999999999954,0.18670833333333328,,0.36,-0.0050000000000000044,-0.011000000000000038,0.09304166666666665,,-0.03,1.4479999999999968,-0.020000000000003126,26.25520833333333,,0.05
38,2019-01-02 12:00:00,0.7040000000000001,0.8009999999999999,0.147,30.81,0.09699999999999986,-0.09000000000000019,0.19799999999999995,,0.14,0.003999999999999976,0.00899999999999998,0.08791666666666664,,0.03,1.184000000000001,-0.2639999999999958,26.34641666666666,,0.04
39,2019-01-02 13:00:00,0.71,0.805,0.157,31.596999999999998,0.004000000000000115,-0.09299999999999975,0.2072083333333333,,0.0,0.010000000000000009,0.006000000000000033,0.08374999999999998,,0.07,0.786999999999999,-0.397000000000002,26.45079166666666,,0.03
40,2019-01-02 14:00:00,0.662,0.7120000000000001,0.174,31.956,-0.09299999999999997,-0.09700000000000009,0.21249999999999994,,-0.12,0.016999999999999987,0.0069999999999999785,0.08116666666666664,,0.11,0.35900000000000176,-0.42799999999999727,26.561833333333325,,0.01
41,2019-01-02 15:00:00,0.5720000000000001,0.5579999999999999,0.18899999999999997,31.842,-0.15400000000000014,-0.061000000000000165,0.2134166666666666,,-0.22,0.014999999999999986,-0.0020000000000000018,0.08037499999999996,,0.09,-0.11400000000000077,-0.47300000000000253,26.67016666666666,,-0.0
42,2019-01-02 16:00:00,0.44299999999999995,0.361,0.2,31.348000000000003,-0.19699999999999995,-0.042999999999999816,0.2124999999999999,,-0.35,0.011000000000000038,-0.003999999999999948,0.08041666666666662,,0.06,-0.4939999999999962,-0.37999999999999545,26.770166666666658,,-0.02
43,2019-01-02 17:00:00,0.294,0.175,0.192,30.586,-0.186,0.010999999999999954,0.2128749999999999,,-0.52,-0.008000000000000007,-0.019000000000000045,0.07995833333333328,,-0.04,-0.762000000000004,-0.2680000000000078,26.86112499999999,,-0.02
44,2019-01-02 18:00:00,0.15,0.045,0.147,29.69,-0.13,0.055999999999999994,0.21349999999999988,,-0.74,-0.04500000000000001,-0.037000000000000005,0.07962499999999996,,-0.23,-0.8959999999999972,-0.13399999999999324,26.946458333333325,,-0.03
45,2019-01-02 19:00:00,0.04,0.0,0.062,28.828000000000003,-0.045,0.085,0.21349999999999988,,-1.0,-0.08499999999999999,-0.03999999999999998,0.0800833333333333,,-0.58,-0.8619999999999983,0.03399999999999892,27.036666666666658,,-0.03
46,2019-01-02 20:00:00,0.0,0.0,0.002,28.090999999999998,0.0,0.045,0.21349999999999988,,0.0,-0.06,0.024999999999999994,0.0800833333333333,,-0.97,-0.7370000000000054,0.1249999999999929,27.12991666666666,,-0.03
47,2019-01-02 21:00:00,0.0,0.0,0.0,27.671999999999997,0.0,0.0,0.21349999999999988,,0.0,-0.002,0.057999999999999996,0.0800833333333333,,-1.0,-0.4190000000000005,0.31800000000000495,27.22441666666666,,-0.01
48,2019-01-02 22:00:00,0.0,0.0,0.0,27.31,0.0,0.0,0.21349999999999988,,0.0,0.0,0.002,0.0800833333333333,,0.0,-0.3619999999999983,0.05700000000000216,27.31787499999999,,-0.01
49,2019-01-02 23:00:00,0.0,0.0,0.0,27.147,0.0,0.0,0.21349999999999988,,0.0,0.0,0.0,0.0800833333333333,,0.0,-0.16300000000000026,0.19899999999999807,27.415958333333325,,-0.01
50,2019-01-03 00:00:00,0.0,0.0,0.0,27.061,0.0,0.0,0.21349999999999988,,0.0,0.0,0.0,0.0800833333333333,,0.0,-0.08599999999999852,0.07700000000000173,27.520416666666662,,-0.0
51,2019-01-03 01:00:00,0.0,0.0,0.0,26.936,0.0,0.0,0.21349999999999988,,0.0,0.0,0.0,0.0800833333333333,,0.0,-0.125,-0.03900000000000148,27.629541666666665,,-0.0
