local_time,irradiance_direct,irradiance_diffuse,temperature
2019-06-28 07:00:00,0.028,0.018000000000000002,15.321
2019-06-28 08:00:00,0.129,0.087,16.812
2019-06-28 09:00:00,0.18,0.14300000000000002,17.928
2019-06-28 10:00:00,0.423,0.15,19.384
2019-06-28 11:00:00,0.682,0.12,20.99
2019-06-28 12:00:00,0.6679999999999999,0.129,22.136
2019-06-28 13:00:00,0.507,0.154,22.628
2019-06-28 14:00:00,0.292,0.172,22.612
2019-06-28 15:00:00,0.021,0.102,21.895
2019-06-28 16:00:00,0.003,0.03,21.136
2019-06-28 17:00:00,0.0,0.003,20.561
2019-06-28 18:00:00,0.0,0.0,20.184
2019-06-29 06:00:00,0.0,0.0,19.737
2019-06-29 07:00:00,0.024,0.016,19.88
2019-06-29 08:00:00,0.23,0.068,21.184
2019-06-29 09:00:00,0.476,0.081,22.373
2019-06-29 10:00:00,0.643,0.08900000000000001,23.423
2019-06-29 11:00:00,0.74,0.094,24.586
2019-06-29 12:00:00,0.763,0.096,25.296
2019-06-29 13:00:00,0.71,0.095,25.384
2019-06-29 14:00:00,0.584,0.091,25.287
2019-06-29 15:00:00,0.389,0.083,24.881
2019-06-29 16:00:00,0.15,0.059,24.14
2019-06-29 17:00:00,0.004,0.005,22.948
2019-06-29 18:00:00,0.0,0.0,22.622
2019-06-30 06:00:00,0.0,0.0,20.602
2019-06-30 07:00:00,0.01,0.017,20.537
2019-06-30 08:00:00,0.048,0.091,21.008000000000006
2019-06-30 09:00:00,0.105,0.161,21.245
2019-06-30 10:00:00,0.179,0.209,21.371
2019-06-30 11:00:00,0.237,0.237,21.292
2019-06-30 12:00:00,0.145,0.253,20.655
2019-06-30 13:00:00,0.035,0.194,19.363
2019-06-30 14:00:00,0.008,0.106,18.127
2019-06-30 15:00:00,0.005,0.07400000000000001,17.428
2019-06-30 16:00:00,0.005,0.043,16.838
2019-06-30 17:00:00,0.0,0.003,16.28
2019-06-30 18:00:00,0.0,0.0,15.986
2019-07-01 06:00:00,0.0,0.0,13.372
2019-07-01 07:00:00,0.0,0.005,12.952
2019-07-01 08:00:00,0.002,0.037000000000000005,12.778
2019-07-01 09:00:00,0.005,0.077,12.583
2019-07-01 10:00:00,0.009000000000000001,0.119,12.598
2019-07-01 11:00:00,0.024,0.181,12.903
2019-07-01 12:00:00,0.057,0.227,13.321
2019-07-01 13:00:00,0.139,0.239,13.717
2019-07-01 14:00:00,0.195,0.199,13.957
2019-07-01 15:00:00,0.134,0.14400000000000002,13.909
2019-07-01 16:00:00,0.073,0.075,13.483
2019-07-01 17:00:00,0.006,0.006999999999999999,12.208
2019-07-01 18:00:00,0.0,0.0,11.5
2019-07-02 06:00:00,0.0,0.0,8.491
2019-07-02 07:00:00,0.018000000000000002,0.017,8.912
2019-07-02 08:00:00,0.069,0.081,9.848
2019-07-02 09:00:00,0.293,0.118,11.067
2019-07-02 10:00:00,0.68,0.084,12.807
2019-07-02 11:00:00,0.816,0.08,14.117
2019-07-02 12:00:00,0.8370000000000001,0.081,15.117
2019-07-02 13:00:00,0.782,0.08,15.719
2019-07-02 14:00:00,0.648,0.077,15.838
2019-07-02 15:00:00,0.445,0.071,15.557
2019-07-02 16:00:00,0.198,0.053,14.812
2019-07-02 17:00:00,0.008,0.006,13.711
2019-07-02 18:00:00,0.0,0.0,13.556
2019-07-03 06:00:00,0.0,0.0,9.925
2019-07-03 07:00:00,0.044,0.016,9.963
2019-07-03 08:00:00,0.273,0.059,10.71
2019-07-03 09:00:00,0.551,0.064,11.279000000000002
2019-07-03 10:00:00,0.7340000000000001,0.068,12.013
2019-07-03 11:00:00,0.8420000000000001,0.071,12.655
2019-07-03 12:00:00,0.871,0.071,13.179
2019-07-03 13:00:00,0.8240000000000001,0.069,13.568
2019-07-03 14:00:00,0.7020000000000001,0.064,13.76
2019-07-03 15:00:00,0.508,0.056,13.675999999999998
2019-07-03 16:00:00,0.253,0.043,13.072
2019-07-03 17:00:00,0.013,0.006,11.6
2019-07-03 18:00:00,0.0,0.0,10.725
2019-07-04 06:00:00,0.0,0.0,5.829
2019-07-04 07:00:00,0.067,0.016,5.914
2019-07-04 08:00:00,0.35,0.05,7.301
2019-07-04 09:00:00,0.578,0.062,8.932
2019-07-04 10:00:00,0.743,0.07,10.208
2019-07-04 11:00:00,0.838,0.076,11.113
2019-07-04 12:00:00,0.799,0.091,11.772
2019-07-04 13:00:00,0.589,0.124,12.041
2019-07-04 14:00:00,0.33,0.14800000000000002,11.991
2019-07-04 15:00:00,0.2,0.121,11.755
2019-07-04 16:00:00,0.054000000000000006,0.065,11.142
2019-07-04 17:00:00,0.002,0.005,10.066
2019-07-04 18:00:00,0.0,0.0,9.401
2019-07-05 06:00:00,0.0,0.0,5.379
2019-07-05 07:00:00,0.062,0.016,5.267
2019-07-05 08:00:00,0.35,0.049,5.971
2019-07-05 09:00:00,0.594,0.057,6.964
2019-07-05 10:00:00,0.768,0.064,7.97
2019-07-05 11:00:00,0.861,0.069,8.878
2019-07-05 12:00:00,0.858,0.075,9.563
2019-07-05 13:00:00,0.785,0.077,10.005
2019-07-05 14:00:00,0.6729999999999999,0.07200000000000001,10.239
2019-07-05 15:00:00,0.396,0.08,10.051
2019-07-05 16:00:00,0.112,0.063,9.43
2019-07-05 17:00:00,0.003,0.005,8.677999999999999
2019-07-05 18:00:00,0.0,0.0,8.304
2019-07-06 06:00:00,0.0,0.0,5.811
2019-07-06 07:00:00,0.006,0.013,5.68
2019-07-06 08:00:00,0.054000000000000006,0.083,5.854
2019-07-06 09:00:00,0.197,0.14,6.518
2019-07-06 10:00:00,0.381,0.151,7.454
2019-07-06 11:00:00,0.665,0.115,8.451
2019-07-06 12:00:00,0.8,0.092,9.246
2019-07-06 13:00:00,0.8109999999999999,0.078,9.856
2019-07-06 14:00:00,0.69,0.071,10.185
2019-07-06 15:00:00,0.494,0.063,10.17
2019-07-06 16:00:00,0.239,0.048,9.676
2019-07-06 17:00:00,0.012,0.006,8.315
2019-07-06 18:00:00,0.0,0.0,7.471
2019-07-07 06:00:00,0.0,0.0,4.599
2019-07-07 07:00:00,0.052000000000000005,0.017,4.63
2019-07-07 08:00:00,0.301,0.056,5.8210000000000015
2019-07-07 09:00:00,0.574,0.06,7.475
2019-07-07 10:00:00,0.7559999999999999,0.065,9.292
2019-07-07 11:00:00,0.855,0.069,10.461
2019-07-07 12:00:00,0.879,0.07,11.291
2019-07-07 13:00:00,0.8270000000000001,0.069,11.843
2019-07-07 14:00:00,0.703,0.064,12.119000000000002
2019-07-07 15:00:00,0.511,0.056,12.057
2019-07-07 16:00:00,0.257,0.043,11.402
2019-07-07 17:00:00,0.015,0.006,9.684
2019-07-07 18:00:00,0.0,0.0,8.639
2019-07-08 06:00:00,0.0,0.0,7.737
2019-07-08 07:00:00,0.009000000000000001,0.016,7.794
2019-07-08 08:00:00,0.03,0.078,8.546
2019-07-08 09:00:00,0.034,0.121,9.544
2019-07-08 10:00:00,0.222,0.184,11.209
2019-07-08 11:00:00,0.772,0.098,13.548
2019-07-08 12:00:00,0.852,0.083,15.369000000000002
2019-07-08 13:00:00,0.805,0.08,16.012999999999998
2019-07-08 14:00:00,0.6829999999999999,0.07400000000000001,16.133
2019-07-08 15:00:00,0.491,0.065,15.805
2019-07-08 16:00:00,0.239,0.049,14.77
2019-07-08 17:00:00,0.013,0.006999999999999999,13.101
2019-07-08 18:00:00,0.0,0.0,12.234000000000002
2019-07-09 06:00:00,0.0,0.0,9.492
2019-07-09 07:00:00,0.011,0.016,9.392
2019-07-09 08:00:00,0.134,0.083,10.262
2019-07-09 09:00:00,0.405,0.098,11.68
2019-07-09 10:00:00,0.628,0.093,13.665
2019-07-09 11:00:00,0.81,0.081,15.597
2019-07-09 12:00:00,0.867,0.077,16.868
2019-07-09 13:00:00,0.818,0.07400000000000001,17.544
2019-07-09 14:00:00,0.69,0.07,17.636
2019-07-09 15:00:00,0.4920000000000001,0.063,17.24
2019-07-09 16:00:00,0.237,0.048,16.199
2019-07-09 17:00:00,0.013,0.006999999999999999,14.228
2019-07-09 18:00:00,0.0,0.0,12.982
2019-07-10 06:00:00,0.0,0.0,9.262
2019-07-10 07:00:00,0.05,0.019,9.409
2019-07-10 08:00:00,0.245,0.071,11.011
2019-07-10 09:00:00,0.423,0.098,12.588
2019-07-10 10:00:00,0.537,0.119,14.446
2019-07-10 11:00:00,0.5870000000000001,0.136,16.351
2019-07-10 12:00:00,0.568,0.149,17.615
2019-07-10 13:00:00,0.493,0.153,18.32
2019-07-10 14:00:00,0.396,0.14,18.837
2019-07-10 15:00:00,0.253,0.116,18.8
2019-07-10 16:00:00,0.086,0.07,18.04
2019-07-10 17:00:00,0.004,0.006999999999999999,16.869
2019-07-10 18:00:00,0.0,0.0,15.562
2019-07-11 06:00:00,0.0,0.0,12.792
2019-07-11 07:00:00,0.014,0.019,12.814
2019-07-11 08:00:00,0.055,0.08900000000000001,13.905
2019-07-11 09:00:00,0.126,0.154,15.243
2019-07-11 10:00:00,0.202,0.196,16.688
2019-07-11 11:00:00,0.305,0.211,18.238
2019-07-11 12:00:00,0.405,0.199,19.327
2019-07-11 13:00:00,0.361,0.192,19.905
2019-07-11 14:00:00,0.324,0.161,19.989
2019-07-11 15:00:00,0.34,0.103,19.753
2019-07-11 16:00:00,0.177,0.063,18.913
2019-07-11 17:00:00,0.008,0.006999999999999999,17.147000000000002
2019-07-11 18:00:00,0.0,0.0,16.329
2019-07-12 06:00:00,0.0,0.0,13.951
2019-07-12 07:00:00,0.028,0.02,13.934
2019-07-12 08:00:00,0.205,0.081,15.367
2019-07-12 09:00:00,0.443,0.098,16.771
2019-07-12 10:00:00,0.627,0.104,18.248
2019-07-12 11:00:00,0.7120000000000001,0.114,19.842
2019-07-12 12:00:00,0.532,0.166,20.905
2019-07-12 13:00:00,0.264,0.211,21.402
2019-07-12 14:00:00,0.105,0.187,21.592
2019-07-12 15:00:00,0.061,0.134,21.734
2019-07-12 16:00:00,0.026,0.065,20.936
2019-07-12 17:00:00,0.003,0.006,19.551
2019-07-12 18:00:00,0.0,0.0,18.744
2019-07-13 06:00:00,0.0,0.0,15.831
2019-07-13 07:00:00,0.003,0.014,15.865
2019-07-13 08:00:00,0.024,0.081,16.543
2019-07-13 09:00:00,0.14800000000000002,0.163,17.283
2019-07-13 10:00:00,0.261,0.197,18.348
2019-07-13 11:00:00,0.327,0.21600000000000005,19.168
2019-07-13 12:00:00,0.34700000000000003,0.222,19.487
2019-07-13 13:00:00,0.275,0.22,19.382
2019-07-13 14:00:00,0.175,0.197,18.942
2019-07-13 15:00:00,0.101,0.146,18.179
2019-07-13 16:00:00,0.031,0.073,17.127
2019-07-13 17:00:00,0.0,0.003,15.997
2019-07-13 18:00:00,0.0,0.0,15.363
2019-07-14 06:00:00,0.0,0.0,12.718
2019-07-14 07:00:00,0.001,0.006999999999999999,12.737
2019-07-14 08:00:00,0.013,0.075,13.050999999999998
2019-07-14 09:00:00,0.058,0.166,13.425
2019-07-14 10:00:00,0.043,0.194,13.77
2019-07-14 11:00:00,0.033,0.204,13.945
2019-07-14 12:00:00,0.033,0.208,14.04
2019-07-14 13:00:00,0.08900000000000001,0.247,14.218
2019-07-14 14:00:00,0.046,0.187,14.130999999999998
2019-07-14 15:00:00,0.036000000000000004,0.139,13.761
2019-07-14 16:00:00,0.012,0.063,13.216
2019-07-14 17:00:00,0.001,0.005,12.41
2019-07-14 18:00:00,0.0,0.0,11.931
2019-07-15 06:00:00,0.0,0.0,10.297
2019-07-15 07:00:00,0.004,0.014,10.571
2019-07-15 08:00:00,0.016,0.07,11.164
2019-07-15 09:00:00,0.134,0.159,12.005
2019-07-15 10:00:00,0.349,0.175,13.153
2019-07-15 11:00:00,0.4970000000000001,0.16899999999999998,14.367
2019-07-15 12:00:00,0.61,0.15,15.293
2019-07-15 13:00:00,0.5529999999999999,0.14800000000000002,15.767
2019-07-15 14:00:00,0.446,0.138,15.885
2019-07-15 15:00:00,0.261,0.123,15.65
2019-07-15 16:00:00,0.055,0.075,14.962
2019-07-15 17:00:00,0.002,0.006999999999999999,13.802
2019-07-15 18:00:00,0.0,0.0,13.048
2019-07-16 06:00:00,0.0,0.0,8.601
2019-07-16 07:00:00,0.034,0.022,8.726
2019-07-16 08:00:00,0.14400000000000002,0.08900000000000001,9.278
2019-07-16 09:00:00,0.207,0.14300000000000002,10.21
2019-07-16 10:00:00,0.333,0.171,11.369000000000002
2019-07-16 11:00:00,0.45,0.174,12.463
2019-07-16 12:00:00,0.544,0.158,13.438
2019-07-16 13:00:00,0.624,0.124,14.145
2019-07-16 14:00:00,0.627,0.09,14.591
2019-07-16 15:00:00,0.448,0.077,14.679
2019-07-16 16:00:00,0.199,0.059,14.26
2019-07-16 17:00:00,0.012,0.008,12.743
2019-07-16 18:00:00,0.0,0.0,11.867
2019-07-17 06:00:00,0.0,0.0,9.857
2019-07-17 07:00:00,0.049,0.022,9.972
2019-07-17 08:00:00,0.243,0.075,11.46
2019-07-17 09:00:00,0.445,0.096,13.142
2019-07-17 10:00:00,0.61,0.106,15.077
2019-07-17 11:00:00,0.659,0.124,16.403
2019-07-17 12:00:00,0.481,0.172,16.998
2019-07-17 13:00:00,0.451,0.16699999999999998,17.188
2019-07-17 14:00:00,0.404,0.14300000000000002,17.166
2019-07-17 15:00:00,0.244,0.121,16.817999999999998
2019-07-17 16:00:00,0.109,0.07200000000000001,16.108
2019-07-17 17:00:00,0.009000000000000001,0.009000000000000001,14.809
2019-07-17 18:00:00,0.0,0.0,14.21
2019-07-18 06:00:00,0.0,0.0,11.671
2019-07-18 07:00:00,0.068,0.02,11.996
2019-07-18 08:00:00,0.315,0.059,13.864
2019-07-18 09:00:00,0.544,0.071,15.380999999999998
2019-07-18 10:00:00,0.725,0.075,16.743
2019-07-18 11:00:00,0.8220000000000001,0.08,17.84
2019-07-18 12:00:00,0.833,0.084,18.593
2019-07-18 13:00:00,0.775,0.084,19.03
2019-07-18 14:00:00,0.6509999999999999,0.079,19.189
2019-07-18 15:00:00,0.466,0.07,18.973
2019-07-18 16:00:00,0.213,0.055,18.187
2019-07-18 17:00:00,0.013,0.009000000000000001,16.762
2019-07-18 18:00:00,0.0,0.0,15.917
2019-07-19 06:00:00,0.0,0.0,13.225
2019-07-19 07:00:00,0.005,0.019,13.524
2019-07-19 08:00:00,0.02,0.08800000000000001,14.607
2019-07-19 09:00:00,0.034,0.152,15.637
2019-07-19 10:00:00,0.049,0.205,16.505
2019-07-19 11:00:00,0.042,0.222,17.044
2019-07-19 12:00:00,0.029,0.206,17.355999999999998
2019-07-19 13:00:00,0.033,0.208,17.747
2019-07-19 14:00:00,0.026,0.17,18.098
2019-07-19 15:00:00,0.023,0.13,18.409
2019-07-19 16:00:00,0.01,0.061,17.997
2019-07-19 17:00:00,0.001,0.006999999999999999,16.797
2019-07-19 18:00:00,0.0,0.0,16.051
2019-07-20 06:00:00,0.0,0.0,14.004
2019-07-20 07:00:00,0.053,0.022,14.119000000000002
2019-07-20 08:00:00,0.277,0.068,15.405
2019-07-20 09:00:00,0.503,0.081,16.709
2019-07-20 10:00:00,0.6659999999999999,0.09,18.352
2019-07-20 11:00:00,0.763,0.095,19.842
2019-07-20 12:00:00,0.7959999999999999,0.095,20.758000000000006
2019-07-20 13:00:00,0.7390000000000001,0.094,20.957
2019-07-20 14:00:00,0.62,0.08800000000000001,20.882
2019-07-20 15:00:00,0.435,0.078,20.479
2019-07-20 16:00:00,0.198,0.06,19.552
2019-07-20 17:00:00,0.014,0.009000000000000001,17.879
2019-07-20 18:00:00,0.0,0.0,17.054000000000002
2019-07-21 06:00:00,0.0,0.0,14.504
2019-07-21 07:00:00,0.07,0.023,14.834
2019-07-21 08:00:00,0.309,0.065,16.435
2019-07-21 09:00:00,0.52,0.08199999999999999,17.727999999999994
2019-07-21 10:00:00,0.675,0.093,19.129
2019-07-21 11:00:00,0.76,0.101,20.288
2019-07-21 12:00:00,0.738,0.114,20.837
2019-07-21 13:00:00,0.585,0.13699999999999998,20.945
2019-07-21 14:00:00,0.35700000000000004,0.157,20.812
2019-07-21 15:00:00,0.15,0.14,20.379
2019-07-21 16:00:00,0.025,0.067,19.535
2019-07-21 17:00:00,0.003,0.008,18.612
2019-07-21 18:00:00,0.0,0.0,18.31
2019-07-22 06:00:00,0.0,0.0,16.262999999999998
2019-07-22 07:00:00,0.02,0.023,17.197
2019-07-22 08:00:00,0.192,0.08900000000000001,18.573
2019-07-22 09:00:00,0.465,0.099,19.672
2019-07-22 10:00:00,0.65,0.104,20.861
2019-07-22 11:00:00,0.6679999999999999,0.129,22.005
2019-07-22 12:00:00,0.505,0.17800000000000002,22.607
2019-07-22 13:00:00,0.334,0.206,22.741
2019-07-22 14:00:00,0.181,0.195,22.584
2019-07-22 15:00:00,0.1,0.147,22.165
2019-07-22 16:00:00,0.039,0.077,21.175
2019-07-22 17:00:00,0.003,0.008,19.831
2019-07-22 18:00:00,0.0,0.0,19.121
2019-07-23 06:00:00,0.0,0.0,17.964000000000006
2019-07-23 07:00:00,0.002,0.015,17.768
2019-07-23 08:00:00,0.005,0.062,17.96
2019-07-23 09:00:00,0.006,0.096,18.078
2019-07-23 10:00:00,0.012,0.14800000000000002,18.384
2019-07-23 11:00:00,0.016,0.177,18.832
2019-07-23 12:00:00,0.024,0.203,19.404
2019-07-23 13:00:00,0.054000000000000006,0.236,20.02
2019-07-23 14:00:00,0.068,0.215,20.552
2019-07-23 15:00:00,0.033,0.14300000000000002,20.731
2019-07-23 16:00:00,0.022,0.08,20.113
2019-07-23 17:00:00,0.002,0.009000000000000001,19.003
2019-07-23 18:00:00,0.0,0.0,18.472
2019-07-24 06:00:00,0.0,0.0,17.241
2019-07-24 07:00:00,0.008,0.025,17.014
2019-07-24 08:00:00,0.01,0.077,17.264
2019-07-24 09:00:00,0.004,0.081,17.324
2019-07-24 10:00:00,0.005,0.109,17.373
2019-07-24 11:00:00,0.02,0.189,17.52
2019-07-24 12:00:00,0.149,0.28800000000000003,18.073
2019-07-24 13:00:00,0.085,0.255,18.285
2019-07-24 14:00:00,0.027000000000000003,0.179,17.918
2019-07-24 15:00:00,0.011,0.112,17.396
2019-07-24 16:00:00,0.003,0.042,16.837
2019-07-24 17:00:00,0.0,0.004,16.386
2019-07-24 18:00:00,0.0,0.0,16.155
2019-07-25 06:00:00,0.0,0.0,15.583
2019-07-25 07:00:00,0.001,0.015,15.77
2019-07-25 08:00:00,0.003,0.054000000000000006,16.184
2019-07-25 09:00:00,0.017,0.14,16.77
2019-07-25 10:00:00,0.048,0.22,17.375999999999998
2019-07-25 11:00:00,0.049,0.245,17.787
2019-07-25 12:00:00,0.026,0.219,17.932000000000006
2019-07-25 13:00:00,0.008,0.14300000000000002,17.867
2019-07-25 14:00:00,0.004,0.101,17.733
2019-07-25 15:00:00,0.003,0.068,17.601
2019-07-25 16:00:00,0.002,0.035,17.465999999999998
2019-07-25 17:00:00,0.0,0.004,17.288
2019-07-25 18:00:00,0.0,0.0,17.249000000000002
2019-07-26 06:00:00,0.0,0.0,17.368
2019-07-26 07:00:00,0.019,0.027000000000000003,17.362000000000002
2019-07-26 08:00:00,0.1,0.106,18.044
2019-07-26 09:00:00,0.25,0.156,18.909
2019-07-26 10:00:00,0.428,0.171,19.812
2019-07-26 11:00:00,0.459,0.195,20.527
2019-07-26 12:00:00,0.392,0.221,20.814
2019-07-26 13:00:00,0.28,0.233,20.441
2019-07-26 14:00:00,0.103,0.208,19.548
2019-07-26 15:00:00,0.034,0.13699999999999998,18.528
2019-07-26 16:00:00,0.006999999999999999,0.055,17.375
2019-07-26 17:00:00,0.0,0.004,16.419
2019-07-26 18:00:00,0.0,0.0,15.967
2019-07-27 06:00:00,0.0,0.0,9.632
2019-07-27 07:00:00,0.065,0.03,9.684
2019-07-27 08:00:00,0.151,0.103,10.404000000000002
2019-07-27 09:00:00,0.165,0.171,11.241
2019-07-27 10:00:00,0.121,0.222,12.013
2019-07-27 11:00:00,0.09,0.241,12.625
2019-07-27 12:00:00,0.146,0.262,13.18
2019-07-27 13:00:00,0.17800000000000002,0.247,13.583
2019-07-27 14:00:00,0.165,0.212,13.695
2019-07-27 15:00:00,0.09,0.158,13.552
2019-07-27 16:00:00,0.027000000000000003,0.08,13.16
2019-07-27 17:00:00,0.002,0.009000000000000001,12.46
2019-07-27 18:00:00,0.0,0.0,11.978
2019-07-28 06:00:00,0.0,0.0,10.558
2019-07-28 07:00:00,0.027000000000000003,0.028,10.707
2019-07-28 08:00:00,0.146,0.099,12.132
2019-07-28 09:00:00,0.342,0.13,13.305
2019-07-28 10:00:00,0.534,0.133,14.294
2019-07-28 11:00:00,0.723,0.118,15.105
2019-07-28 12:00:00,0.741,0.121,15.556
2019-07-28 13:00:00,0.598,0.14300000000000002,15.658
2019-07-28 14:00:00,0.329,0.172,15.478
2019-07-28 15:00:00,0.14,0.14800000000000002,15.09
2019-07-28 16:00:00,0.059,0.084,14.555
2019-07-28 17:00:00,0.006,0.012,13.781
2019-07-28 18:00:00,0.0,0.0,13.351
2019-07-29 06:00:00,0.0,0.0,13.406
2019-07-29 07:00:00,0.044,0.03,14.192
2019-07-29 08:00:00,0.18,0.096,15.827
2019-07-29 09:00:00,0.363,0.126,17.27
2019-07-29 10:00:00,0.551,0.132,18.803
2019-07-29 11:00:00,0.652,0.136,20.065
2019-07-29 12:00:00,0.713,0.13,20.878
2019-07-29 13:00:00,0.6459999999999999,0.132,21.284
2019-07-29 14:00:00,0.464,0.145,21.318
2019-07-29 15:00:00,0.094,0.15,20.887
2019-07-29 16:00:00,0.016,0.067,20.128
2019-07-29 17:00:00,0.002,0.008,19.151
2019-07-29 18:00:00,0.0,0.0,18.353
2019-07-30 06:00:00,0.0,0.0,15.252
2019-07-30 07:00:00,0.001,0.01,15.138
2019-07-30 08:00:00,0.003,0.053,15.526
2019-07-30 09:00:00,0.01,0.115,15.859000000000002
2019-07-30 10:00:00,0.034,0.197,16.373
2019-07-30 11:00:00,0.114,0.27,17.137
2019-07-30 12:00:00,0.12,0.275,17.798
2019-07-30 13:00:00,0.126,0.262,18.059
2019-07-30 14:00:00,0.11,0.226,18.000999999999994
2019-07-30 15:00:00,0.066,0.16399999999999998,17.664
2019-07-30 16:00:00,0.029,0.08800000000000001,17.08
2019-07-30 17:00:00,0.002,0.011,16.149
2019-07-30 18:00:00,0.0,0.0,15.554
2019-07-31 06:00:00,0.0,0.0,11.599
2019-07-31 07:00:00,0.105,0.025,11.970999999999998
2019-07-31 08:00:00,0.35100000000000003,0.058,13.979
2019-07-31 09:00:00,0.591,0.067,15.635
2019-07-31 10:00:00,0.757,0.07400000000000001,17.055
2019-07-31 11:00:00,0.856,0.079,18.194000000000006
2019-07-31 12:00:00,0.8809999999999999,0.081,18.973
2019-07-31 13:00:00,0.8290000000000001,0.079,19.427
2019-07-31 14:00:00,0.703,0.07400000000000001,19.57
2019-07-31 15:00:00,0.512,0.066,19.321
2019-07-31 16:00:00,0.265,0.053,18.466
2019-07-31 17:00:00,0.034,0.013,16.585
2019-07-31 18:00:00,0.0,0.0,15.541
2019-08-01 06:00:00,0.0,0.0,14.376
2019-08-01 07:00:00,0.113,0.026,14.845999999999998
2019-08-01 08:00:00,0.35200000000000004,0.061,16.952
2019-08-01 09:00:00,0.555,0.077,18.701
2019-08-01 10:00:00,0.6920000000000001,0.092,20.433
2019-08-01 11:00:00,0.763,0.104,21.925
2019-08-01 12:00:00,0.713,0.121,22.788
2019-08-01 13:00:00,0.711,0.11,23.399
2019-08-01 14:00:00,0.599,0.102,23.557
2019-08-01 15:00:00,0.388,0.098,23.254
2019-08-01 16:00:00,0.151,0.078,22.441
2019-08-01 17:00:00,0.009000000000000001,0.013,21.091
2019-08-01 18:00:00,0.0,0.0,19.384
2019-08-02 06:00:00,0.0,0.0,10.13
2019-08-02 07:00:00,0.006,0.022,9.41
2019-08-02 08:00:00,0.054000000000000006,0.111,9.826
2019-08-02 09:00:00,0.133,0.17800000000000002,10.329
2019-08-02 10:00:00,0.256,0.215,11.114
2019-08-02 11:00:00,0.406,0.219,12.034
2019-08-02 12:00:00,0.289,0.249,12.665
2019-08-02 13:00:00,0.258,0.24,13.078
2019-08-02 14:00:00,0.268,0.203,13.288
2019-08-02 15:00:00,0.125,0.16399999999999998,13.061
2019-08-02 16:00:00,0.027000000000000003,0.081,12.623
2019-08-02 17:00:00,0.011,0.017,11.765
2019-08-02 18:00:00,0.0,0.0,10.978
2019-08-03 06:00:00,0.0,0.0,7.673999999999999
2019-08-03 07:00:00,0.122,0.026,7.772
2019-08-03 08:00:00,0.376,0.056,8.869
2019-08-03 09:00:00,0.625,0.062,10.37
2019-08-03 10:00:00,0.7979999999999999,0.069,11.608
2019-08-03 11:00:00,0.899,0.07400000000000001,12.497
2019-08-03 12:00:00,0.922,0.076,13.147
2019-08-03 13:00:00,0.87,0.07400000000000001,13.521
2019-08-03 14:00:00,0.742,0.069,13.659
2019-08-03 15:00:00,0.546,0.062,13.550999999999998
2019-08-03 16:00:00,0.294,0.05,13.074000000000002
2019-08-03 17:00:00,0.045,0.014,11.637
2019-08-03 18:00:00,0.0,0.0,10.464
2019-08-04 06:00:00,0.0,0.0,6.823
2019-08-04 07:00:00,0.115,0.028,7.247000000000001
2019-08-04 08:00:00,0.34,0.063,8.996
2019-08-04 09:00:00,0.605,0.067,10.44
2019-08-04 10:00:00,0.802,0.069,11.473
2019-08-04 11:00:00,0.904,0.07400000000000001,12.295
2019-08-04 12:00:00,0.929,0.075,12.909
2019-08-04 13:00:00,0.878,0.073,13.321
2019-08-04 14:00:00,0.7509999999999999,0.068,13.478
2019-08-04 15:00:00,0.555,0.061,13.286
2019-08-04 16:00:00,0.302,0.049,12.655
2019-08-04 17:00:00,0.049,0.014,10.969
2019-08-04 18:00:00,0.0,0.0,9.727
2019-08-05 06:00:00,0.0,0.0,7.434
2019-08-05 07:00:00,0.147,0.025,8.133
2019-08-05 08:00:00,0.403,0.052000000000000005,10.308
2019-08-05 09:00:00,0.627,0.063,12.424
2019-08-05 10:00:00,0.794,0.071,14.288
2019-08-05 11:00:00,0.894,0.076,15.606
2019-08-05 12:00:00,0.917,0.078,16.486
2019-08-05 13:00:00,0.865,0.076,17.090999999999998
2019-08-05 14:00:00,0.738,0.071,17.385
2019-08-05 15:00:00,0.541,0.064,17.259
2019-08-05 16:00:00,0.29100000000000004,0.052000000000000005,16.6
2019-08-05 17:00:00,0.047,0.015,15.11
2019-08-05 18:00:00,0.0,0.0,14.079
2019-08-06 06:00:00,0.0,0.0,11.527
2019-08-06 07:00:00,0.109,0.031,12.193
2019-08-06 08:00:00,0.338,0.067,14.139
2019-08-06 09:00:00,0.5660000000000001,0.079,16.133
2019-08-06 10:00:00,0.732,0.087,17.988
2019-08-06 11:00:00,0.828,0.093,19.524
2019-08-06 12:00:00,0.8490000000000001,0.095,20.531
2019-08-06 13:00:00,0.792,0.095,20.939
2019-08-06 14:00:00,0.6629999999999999,0.091,20.996
2019-08-06 15:00:00,0.467,0.084,20.68
2019-08-06 16:00:00,0.225,0.068,19.863
2019-08-06 17:00:00,0.029,0.017,18.363
2019-08-06 18:00:00,0.0,0.0,17.414
2019-08-07 06:00:00,0.0,0.0,15.14
2019-08-07 07:00:00,0.114,0.032,15.618
2019-08-07 08:00:00,0.338,0.069,17.283
2019-08-07 09:00:00,0.5579999999999999,0.08199999999999999,18.671
2019-08-07 10:00:00,0.72,0.091,20.399
2019-08-07 11:00:00,0.812,0.098,21.956
2019-08-07 12:00:00,0.823,0.103,23.056
2019-08-07 13:00:00,0.74,0.109,23.831
2019-08-07 14:00:00,0.59,0.11,24.054
2019-08-07 15:00:00,0.413,0.098,23.91
