,data,idr_manha,idr_tarde,idf_manha,idf_tarde,tmp_manha,tmp_tarde
138,2019-05-19,0.37166666666666665,0.4635,0.06433333333333334,0.07783333333333334,20.235833333333336,22.686000000000003
139,2019-05-20,0.17633333333333334,0.38533333333333325,0.10183333333333333,0.10299999999999998,19.235833333333332,22.28333333333333
140,2019-05-21,0.035333333333333335,0.08533333333333333,0.10616666666666667,0.15866666666666665,19.130666666666666,21.697499999999994
141,2019-05-22,0.24650000000000002,0.3359999999999999,0.09083333333333334,0.109,19.085833333333333,21.1655
142,2019-05-23,0.006000000000000001,0.001666666666666667,0.08583333333333332,0.0585,18.889833333333332,18.440666666666665
143,2019-05-24,0.0345,0.021500000000000002,0.12233333333333334,0.1225,17.394666666666666,17.919333333333334
144,2019-05-25,0.3701666666666667,0.5155000000000002,0.060000000000000005,0.063,15.992166666666668,18.3935
145,2019-05-26,0.22783333333333333,0.09000000000000001,0.09949999999999999,0.14866666666666664,16.2995,19.62666666666667
146,2019-05-27,0.0325,0.011000000000000001,0.11883333333333333,0.11033333333333332,17.703666666666667,19.758333333333336
147,2019-05-28,0.036000000000000004,0.11133333333333333,0.10883333333333334,0.15183333333333335,18.420833333333334,19.142500000000002
148,2019-05-29,0.26383333333333336,0.314,0.08483333333333333,0.106,16.846166666666665,18.622166666666665
149,2019-05-30,0.01966666666666667,0.004833333333333333,0.09666666666666668,0.08366666666666667,16.578166666666664,16.86216666666667
150,2019-05-31,0.10383333333333335,0.19466666666666663,0.10733333333333335,0.13433333333333333,16.574166666666667,18.374999999999996
151,2019-06-01,0.005333333333333333,0.005333333333333333,0.07683333333333332,0.08866666666666667,17.087666666666667,17.189333333333334
152,2019-06-02,0.11633333333333333,0.13450000000000004,0.11666666666666665,0.1405,17.909999999999997,18.872666666666664
153,2019-06-03,0.026333333333333334,0.04616666666666667,0.1085,0.14633333333333334,16.593500000000002,17.160166666666665
154,2019-06-04,0.42166666666666663,0.49866666666666665,0.04633333333333334,0.06033333333333333,14.639000000000001,17.214500000000005
155,2019-06-05,0.4093333333333333,0.4590000000000001,0.04916666666666667,0.0665,15.208833333333331,18.852
156,2019-06-06,0.399,0.4701666666666666,0.05050000000000001,0.06566666666666666,16.361333333333334,20.665499999999998
